DateUpload,Title,Mail,MailSent,LongW,LatN,Comments,ID,AuthorKey,MosquitoSpecies,HostRichness,BloodengorgedMosquitoes,Landscape,BloodSource1,BloodSource2,BloodSource3,BloodSource4,BloodSource5,BloodSource6,BloodSource7,BloodSource8,BloodSource9,BloodSource10,BloodSource11,BloodSource12,BloodSource13,BloodSource14,BloodSource15,BloodSource16,BloodSource17,BloodSource18,BloodSource19,BloodSource20,BloodSource21,BloodSource22,BloodSource23,BloodSource24,BloodSource25,BloodSource26,BloodSource27,BloodSource28,BloodSource29,BloodSource30,BloodSource31,BloodSource32,BloodSource33,BloodSource34,BloodSource35,BloodSource36,BloodSource37,BloodSource38,BloodSource39,BloodSource40,BloodSource41,BloodSource42,BloodSource43,BloodSource44,BloodSource45,BloodSource46,BloodSource47,BloodSource48,BloodSource49,BloodSource50,BloodSource51,BloodSource52,BloodSource53,BloodSource54,BloodSource55,BloodSource56,Mammalia,Aves,Amphibia,Reptilia
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-49.6794,-20.2013,NA,10,Mucci2015,Haemagogus_janthinomys,6,1,disturbed,Primates,non-human-primate,bird,Bos_taurus,Equus_caballus,Rattus_norvegicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-49.7522,-20.0991,NA,10,Mucci2015,Psorophora_albigenu,6,4,disturbed,Primates,non-human-primate,bird,Bos_taurus,Equus_caballus,Rattus_norvegicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-49.6472,-20.1764,NA,10,Mucci2015,Psorophora_albigenu,6,19,disturbed,Primates,non-human-primate,bird,Bos_taurus,Equus_caballus,Rattus_norvegicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-49.6553,-20.1566,NA,10,Mucci2015,Psorophora_albigenu,6,12,disturbed,Primates,non-human-primate,bird,Bos_taurus,Equus_caballus,Rattus_norvegicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-50.3216,-20.4866,NA,10,Mucci2015,Psorophora_albigenu,5,2,disturbed,Primates,non-human-primate,bird,Bos_taurus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-49.9382,-20.5785,NA,10,Mucci2015,Psorophora_albigenu,4,24,disturbed,Primates,non-human-primate,bird,Bos_taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-49.869,-20.043,NA,10,Mucci2015,Aedes_scapularis,7,20,disturbed,Primates,Homo_sapiens,non-human-primate,bird,Bos_taurus,Equus_caballus,Rattus_norvegicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,"Feeding_habits_of_mosquitoes_(Diptera:_Culicidae)_in_an_area_of_sylvatic_transmission_of_yellow_fever_in_the_state_of_São_Paulo,_Brazil",lfmucci@gmail.com,no,-50.186,-20.507,NA,10,Mucci2015,Psorophora_albigenu,5,1,disturbed,Primates,non-human-primate,bird,Bos_taurus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Aedes_scapularis,8,27,wild,Gallus_gallus,Equus_caballus,Tropidurus_sp,Didelphis_marsupialis,Hydrochoerus_hydrochaeris,Homo_sapiens,Rattus_rattus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Aedes_serratus,7,11,wild,Gallus_gallus,Equus_caballus,Tropidurus_sp,Didelphis_marsupialis,Homo_sapiens,Rattus_rattus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_albitarsis,7,32,wild,Gallus_gallus,Equus_caballus,Didelphis_marsupialis,Hydrochoerus_hydrochaeris,Homo_sapiens,Rattus_rattus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_aquasalis,2,1,wild,Gallus_gallus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_argyritarsis,3,3,wild,Gallus_gallus,Rattus_rattus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_benarrochi,3,4,wild,Gallus_gallus,Didelphis_marsupialis,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_cruzii,4,6,wild,Gallus_gallus,Rattus_rattus,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_eiseni,2,2,wild,Gallus_gallus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_evansae,5,8,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Homo_sapiens,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_intermedius,4,3,wild,Gallus_gallus,Bufo_bufo,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_minor,1,1,wild,Gallus_gallus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_rangeli,2,2,wild,Gallus_gallus,Tropidurus_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_strodei,3,8,wild,Gallus_gallus,Rattus_rattus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Anopheles_triannulatus,5,13,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Homo_sapiens,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Coquillettidia_juxtamansonia,4,11,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Coquillettidia_venezuelensis,7,24,wild,Gallus_gallus,Rattus_rattus,Homo_sapiens,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,Tropidurus_sp,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Culex_bastagarius,8,34,wild,Gallus_gallus,Equus_caballus,Tropidurus_sp,Didelphis_marsupialis,Hydrochoerus_hydrochaeris,Homo_sapiens,Rattus_rattus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Culex_declarator,8,28,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Homo_sapiens,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,Equus_caballus,Tropidurus_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Culex_pleuristriatus,8,26,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Homo_sapiens,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,Tropidurus_sp,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Culex_usquatus,7,12,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,Tropidurus_sp,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1
29.09.2020,"Feeding_Patterns_of_Mosquitoes_(Diptera:_Culicidae)_in_the_Atlantic_Forest,_Rio_de_Janeiro,_Brazil",jalencar@ioc.fiocruz.br,si,-42.908444,-22.443778,NA,11,Alencar2015,Mansonia_titillans,4,17,wild,Gallus_gallus,Bufo_bufo,Rattus_rattus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0
29.09.2020,Host_Selection_by_Culex_pipiens_Mosquitoes_and_West_Nile_Virus_Amplification,ghamer@msu.edu,si,-87.73,41.7,NA,12,Hamer2009,Aedes_vexans,16,152,disturbed,Felis_catus,Canis_lupus_familiaris,Homo_sapiens,Didelphis_virginiana,Procyon_lotor,Odocoileus_virginianus,Sylvilagus_floridanus,Turdus_migratorius,Gallus_gallus,Spizella_passerina,Serinus_canaria_domestica,Haemorhous_mexicanus,Passer_domesticus,Zenaida_macroura,Piranga_olivacea,Meleagris_gallopavo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,0,0
29.09.2020,Host_Selection_by_Culex_pipiens_Mosquitoes_and_West_Nile_Virus_Amplification,ghamer@msu.edu,si,-87.73,41.7,NA,12,Hamer2009,Culex_pipiens,32,636,disturbed,Felis_catus,Catharus_fuscescens,Catharus_ustulatus,Melospiza_melodia,Columba_livia,Piranga_olivacea,Agelaius_phoeniceus,Colaptes_auratus,Cardinalis_cardinalis,Zenaida_macroura,Passer_domesticus,Troglodytes_aedon,Haemorhous_mexicanus,Dumetella_carolinensis,Sturnus_vulgaris,Accipiter_cooperii,Canis_lupus_familiaris,Quiscalus_quiscula,Serinus_canaria_domestica,Spizella_passerina,Bombycilla_cedrorum,Toxostoma_rufum,Falco_sparverius,Cyanocitta_cristata,Poecile_atricapillus,Turdus_migratorius,Spinus_tristis,Odocoileus_virginianus,Sciurus_carolinensis,Didelphis_virginiana,Homo_sapiens,Procyon_lotor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,25,0,0
29.09.2020,Host_Selection_by_Culex_pipiens_Mosquitoes_and_West_Nile_Virus_Amplification,ghamer@msu.edu,si,-87.73,41.7,NA,12,Hamer2009,Culex_restuans,23,221,disturbed,Hyla_versicolor,Homo_sapiens,Procyon_lotor,Sciurus_carolinensis,Sylvilagus_floridanus,Turdus_migratorius,Cyanocitta_cristata,Molothrus_ater,Quiscalus_quiscula,Sialia_sialis,Sturnus_vulgaris,Spizella_pusilla,Dumetella_carolinensis,Haemorhous_mexicanus,Passer_domesticus,Anas_platyrhynchos,Zenaida_macroura,Cardinalis_cardinalis,Agelaius_phoeniceus,Piranga_olivacea,Melospiza_melodia,Melospiza_georgiana,Catharus_fuscescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,1,0
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Aedes_sticticus,4,4,wild,Cardinalis_cardinalis,Odocoileus_virginianus,Sylvilagus_aquaticus,Procyon_lotor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Aedes_vexans,8,33,wild,Quiscalus_quiscula,Meleagris_gallopavo,Odocoileus_virginianus,Vireo_griseus,Sylvilagus_aquaticus,Podilymbus_podiceps,Cardinalis_cardinalis,Ardea_herodias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Coquillettidia_perturbans,3,9,wild,Poecile_carolinensis,Odocoileus_virginianus,Haemorhous_mexicanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Culex_erraticus,56,1162,wild,Nyctanassa_violacea,Coccyzus_americanus,Hylocichla_mustelina,Aix_sponsa,Meleagris_gallopavo,Sus_scrofa,Odocoileus_virginianus,Vireo_griseus,Baeolophus_bicolor,Sylvilagus_aquaticus,Piranga_rubra,Archilochus_colubris,Trachemys_scripta_elegans,Procyon_lotor,Nerodia_erythrogaster,Dryophytes_femoralis,Setophaga_pinus,Podilymbus_podiceps,Icterus_spurius,Mimus_polyglottos,Homo_sapiens,Empidonax_virescens,Sceloporus_undulatus,Geothlypis_formosa,Cardinalis_cardinalis,Castor_canadensis,Haemorhous_mexicanus,Setophaga_citrina,Dumetella_carolinensis,Butorides_virescens,Ardea_alba,Botaurus_lentiginosus,Turdus_migratorius,Anhinga_anhinga,Strix_varia,Pantherophis_obsoletus,Passerina_caerulea,Cyanocitta_cristata,Lithobates_catesbeianus,Crotalus_horridus,Poecile_carolinensis,Carolina_sp,Quiscalus_quiscula,Dryophytes_chrysoscelis,Agkistrodon_piscivorus,Bos_taurus,Canis_lupus_familiaris,Terrapene_carolina,Sylvilagus_floridanus,Coluber_constrictor,Thamnophis_sauritus_sauritus,Megascops_asio,Neotoma_floridana,Neotoma_floridana,Liodytes_rigida_rigida,Ardea_herodias,10,32,3,11
